step,reward,success_rate,distil_loss,bc_flow_loss,q_loss,critic_loss,mse
1215000,-152.31137084960938,0.0,0.0034354310482740402,0.0,152.31137084960938,2.5866036415100098,0.020243952050805092
1220000,-150.65562438964844,0.0,0.004059286322444677,0.0,150.65562438964844,3.9686155319213867,0.025093600153923035
1225000,-155.54302978515625,0.0,0.004251790698617697,0.0,155.54302978515625,2.7574658393859863,0.0250663161277771
1230000,-161.6451416015625,0.0,0.003848948050290346,0.0,161.6451416015625,2.55350399017334,0.023615216836333275
1235000,-157.31439208984375,0.0,0.003772498806938529,0.0,157.31439208984375,4.117605209350586,0.022192588075995445
1240000,-157.5187530517578,0.0,0.005050104111433029,0.0,157.5187530517578,3.78523325920105,0.02545592188835144
1245000,-152.61822509765625,0.0,0.004886751528829336,0.0,152.61822509765625,3.54929780960083,0.026390044018626213
1250000,-149.1697998046875,0.0,0.006456427276134491,0.0,149.1697998046875,2.824012279510498,0.019405482336878777
1255000,-151.20631408691406,0.0,0.003125786781311035,0.0,151.20631408691406,5.084170341491699,0.023325789719820023
1260000,-148.45953369140625,0.0,0.005241714883595705,0.0,148.45953369140625,3.537503242492676,0.018368644639849663
1265000,-148.05345153808594,0.0,0.003534319344907999,0.0,148.05345153808594,2.4066624641418457,0.019303688779473305
1270000,-160.29922485351562,0.0,0.006790646351873875,0.0,160.29922485351562,2.5791995525360107,0.022202178835868835
1275000,-145.67691040039062,0.0,0.005872379522770643,0.0,145.67691040039062,3.456758499145508,0.01992887072265148
1280000,-148.26895141601562,0.0,0.005425250623375177,0.0,148.26895141601562,3.0251173973083496,0.01664508320391178
1285000,-152.30426025390625,0.0,0.003460258012637496,0.0,152.30426025390625,3.6525192260742188,0.021921416744589806
1290000,-146.0800323486328,0.0,0.003775255521759391,0.0,146.0800323486328,2.1063075065612793,0.025590527802705765
1295000,-143.5244140625,0.0,0.004250757396221161,0.0,143.5244140625,4.399808883666992,0.021709052845835686
1300000,-149.58029174804688,0.0,0.005195677280426025,0.0,149.58029174804688,5.880335807800293,0.02691766433417797
1300000,-149.58029174804688,0.0,0.005195677280426025,0.0,149.58029174804688,5.880335807800293,0.02691766433417797
1305000,-134.68341064453125,0.0,0.003938387613743544,0.0,134.68341064453125,3.7035303115844727,0.020767012611031532
1310000,-145.78811645507812,0.0,0.004876122809946537,0.0,145.78811645507812,2.815950393676758,0.019708160310983658
1315000,-143.16848754882812,0.0,0.005614209454506636,0.0,143.16848754882812,3.7475643157958984,0.01745068095624447
1320000,-135.72604370117188,0.0,0.0030480732675641775,0.0,135.72604370117188,4.079911231994629,0.02182893641293049
1325000,-143.99273681640625,0.0,0.003691552672535181,0.0,143.99273681640625,2.796983242034912,0.023905126377940178
1330000,-145.63287353515625,0.0,0.0030192744452506304,0.0,145.63287353515625,1.795907735824585,0.0160957183688879
1335000,-143.60693359375,0.0,0.002410421147942543,0.0,143.60693359375,2.7947258949279785,0.015947900712490082
1340000,-136.87364196777344,0.0,0.0038090769667178392,0.0,136.87364196777344,2.214505195617676,0.0201422069221735
1345000,-143.19589233398438,0.0,0.003882763674482703,0.0,143.19589233398438,2.0286242961883545,0.0238636564463377
1350000,-136.24241638183594,0.0,0.0043455855920910835,0.0,136.24241638183594,2.0164942741394043,0.01745452731847763
1355000,-141.5587615966797,0.0,0.003675823798403144,0.0,141.5587615966797,2.8960678577423096,0.016763541847467422
1360000,-145.9307403564453,0.0,0.00338555290363729,0.0,145.9307403564453,2.4143238067626953,0.0173775814473629
1365000,-126.89500427246094,0.0,0.0043311030603945255,0.0,126.89500427246094,3.17097544670105,0.017303084954619408
1370000,-134.62655639648438,0.0,0.003419803222641349,0.0,134.62655639648438,1.481490135192871,0.017456624656915665
1375000,-141.59010314941406,0.0,0.003160374704748392,0.0,141.59010314941406,2.097644805908203,0.01986287347972393
1380000,-138.8454132080078,0.0,0.0030731018632650375,0.0,138.8454132080078,3.023195743560791,0.01937631145119667
1385000,-140.82998657226562,0.0,0.0038210824131965637,0.0,140.82998657226562,2.45896315574646,0.020626544952392578
1390000,-139.8753204345703,0.0,0.005621400661766529,0.0,139.8753204345703,1.9904088973999023,0.017320485785603523
1395000,-132.1486053466797,0.0,0.0024212878197431564,0.0,132.1486053466797,1.0644373893737793,0.01861974596977234
1400000,-125.63987731933594,0.0,0.005259307567030191,0.0,125.63987731933594,2.2958791255950928,0.015537123195827007
1400000,-125.63987731933594,0.0,0.005259307567030191,0.0,125.63987731933594,2.2958791255950928,0.015537123195827007
1405000,-129.57711791992188,0.0,0.0032169295009225607,0.0,129.57711791992188,9.479682922363281,0.02217029221355915
1410000,-133.03842163085938,0.0,0.004763565491884947,0.0,133.03842163085938,1.9560871124267578,0.01672622188925743
1415000,-133.8394012451172,0.0,0.004209192004054785,0.0,133.8394012451172,1.9073258638381958,0.015078599564731121
1420000,-126.5377426147461,0.0,0.0038360953330993652,0.0,126.5377426147461,3.3592007160186768,0.014851326122879982
1425000,-129.4334716796875,0.0,0.0027805862482637167,0.0,129.4334716796875,3.9353628158569336,0.01428399421274662
1430000,-129.61578369140625,0.0,0.0024260450154542923,0.0,129.61578369140625,1.6614123582839966,0.011432272382080555
1435000,-135.05117797851562,0.0,0.0022940286435186863,0.0,135.05117797851562,4.062591075897217,0.014010824263095856
1440000,-125.20147705078125,0.0,0.003283709054812789,0.0,125.20147705078125,2.2107112407684326,0.01617942564189434
1445000,-130.25048828125,0.0,0.0024582052137702703,0.0,130.25048828125,1.9001624584197998,0.014712189324200153
1450000,-130.310791015625,0.0,0.004391304682940245,0.0,130.310791015625,1.849031686782837,0.014652443118393421
1455000,-134.8931427001953,0.0,0.0033181558828800917,0.0,134.8931427001953,3.777860164642334,0.022603658959269524
1460000,-127.94681549072266,0.0,0.0038292971439659595,0.0,127.94681549072266,2.432800531387329,0.015556666068732738
1465000,-116.67813110351562,0.0,0.0025339683052152395,0.0,116.67813110351562,2.0024964809417725,0.01639064960181713
1470000,-117.72769165039062,0.0,0.004367373883724213,0.0,117.72769165039062,1.9008691310882568,0.012119953520596027
1475000,-125.33911895751953,0.0,0.0037365034222602844,0.0,125.33911895751953,2.14198637008667,0.015518667176365852
1480000,-122.62295532226562,0.0,0.004527145531028509,0.0,122.62295532226562,1.7184553146362305,0.01583818532526493
1485000,-122.74127197265625,0.0,0.004076122306287289,0.0,122.74127197265625,1.6651718616485596,0.015762068331241608
1490000,-123.9736328125,0.0,0.0033084508031606674,0.0,123.9736328125,1.7782540321350098,0.01090976968407631
1495000,-121.91423034667969,0.0,0.004506216384470463,0.0,121.91423034667969,2.3746721744537354,0.016846558079123497
1500000,-123.91044616699219,0.0,0.0034004102926701307,0.0,123.91044616699219,1.7607331275939941,0.015106233768165112
1500000,-123.91044616699219,0.0,0.0034004102926701307,0.0,123.91044616699219,1.7607331275939941,0.015106233768165112
1505000,-129.03359985351562,0.0,0.003389067715033889,0.0,129.03359985351562,2.041301965713501,0.0159789826720953
1510000,-113.43504333496094,0.0,0.002735129790380597,0.0,113.43504333496094,1.556485652923584,0.01782960258424282
1515000,-111.14230346679688,0.0,0.002522642258554697,0.0,111.14230346679688,2.167009115219116,0.012078545056283474
1520000,-121.18555450439453,0.0,0.0022455474827438593,0.0,121.18555450439453,1.7594468593597412,0.013253261335194111
1525000,-113.5351333618164,0.0,0.002536865882575512,0.0,113.5351333618164,1.6170482635498047,0.016112472862005234
1530000,-104.25669860839844,0.0,0.004598039668053389,0.0,104.25669860839844,1.8212534189224243,0.013800752349197865
1535000,-120.51400756835938,0.0,0.002512094797566533,0.0,120.51400756835938,1.515059232711792,0.010761757381260395
1540000,-111.9894790649414,0.0,0.002471220912411809,0.0,111.9894790649414,2.717776298522949,0.01201536413282156
1545000,-116.09226989746094,0.0,0.00325968861579895,0.0,116.09226989746094,1.9310683012008667,0.011580987833440304
1550000,-105.24349975585938,0.0,0.0023037635255604982,0.0,105.24349975585938,4.835481643676758,0.014698690734803677
1555000,-111.33937072753906,0.0,0.0022518576588481665,0.0,111.33937072753906,2.2705564498901367,0.01700235903263092
1560000,-110.28885650634766,0.0,0.0024419932160526514,0.0,110.28885650634766,2.0275282859802246,0.012212416157126427
1565000,-110.27143859863281,0.0,0.005595897790044546,0.0,110.27143859863281,4.816195487976074,0.01694572903215885
1570000,-104.31336975097656,0.0,0.0027858910616487265,0.0,104.31336975097656,1.0847539901733398,0.01347050815820694
1575000,-117.79873657226562,0.0,0.0024386909790337086,0.0,117.79873657226562,1.6813067197799683,0.012622447684407234
1580000,-100.18843078613281,0.0,0.0021346237044781446,0.0,100.18843078613281,1.076138973236084,0.010714381001889706
1585000,-112.4151840209961,0.0,0.003305294783785939,0.0,112.4151840209961,1.6423324346542358,0.015060107223689556
1590000,-112.1197509765625,0.0,0.003582621458917856,0.0,112.1197509765625,2.425837755203247,0.013218986801803112
1595000,-99.45428466796875,0.0,0.002770007820799947,0.0,99.45428466796875,1.4019062519073486,0.010141354985535145
1600000,-104.47622680664062,0.0,0.002862461842596531,0.0,104.47622680664062,1.216871738433838,0.01135855820029974
1600000,-104.47622680664062,0.0,0.002862461842596531,0.0,104.47622680664062,1.216871738433838,0.01135855820029974
1605000,-109.09227752685547,0.0,0.004174850415438414,0.0,109.09227752685547,2.020169258117676,0.017994271591305733
1610000,-91.19244384765625,0.0,0.003545130370184779,0.0,91.19244384765625,2.2404286861419678,0.009945173747837543
1615000,-104.5211181640625,0.0,0.0035932851023972034,0.0,104.5211181640625,1.4856631755828857,0.009855878539383411
1620000,-100.3541030883789,0.0,0.0022898316383361816,0.0,100.3541030883789,2.1303820610046387,0.011387067846953869
1625000,-104.37608337402344,0.0,0.002717143390327692,0.0,104.37608337402344,1.3367706537246704,0.010095132514834404
1630000,-109.64755249023438,0.0,0.00460837921127677,0.0,109.64755249023438,1.4644076824188232,0.012643319554626942
1635000,-95.5976333618164,0.0,0.0025288525503128767,0.0,95.5976333618164,2.2787914276123047,0.011090236715972424
1640000,-102.4046630859375,0.0,0.003662074450403452,0.0,102.4046630859375,1.2203130722045898,0.01392153836786747
1645000,-95.4985122680664,0.0,0.002178956987336278,0.0,95.4985122680664,2.07142972946167,0.00880215223878622
1650000,-101.46533203125,0.0,0.002200549468398094,0.0,101.46533203125,1.4478297233581543,0.010580289177596569
