step,reward,success_rate,distil_loss,bc_flow_loss,q_loss,critic_loss,mse
1120000,5.822784423828125,0.0,0.004383844323456287,0.0,-5.822784423828125,0.00018492311937734485,0.0043454719707369804
1125000,5.504570007324219,0.0,0.0017896083882078528,0.0,-5.504570007324219,0.00010172090696869418,0.0019303319277241826
1130000,4.97130823135376,0.0,0.0013676532544195652,0.0,-4.97130823135376,0.00034793332451954484,0.0014864873373880982
1135000,4.615025043487549,0.0,0.0023580342531204224,0.0,-4.615025043487549,0.00025547377299517393,0.002525515388697386
1140000,4.678214073181152,0.0,0.0015046665212139487,0.0,-4.678214073181152,0.0003463949542492628,0.0016722579021006823
1145000,4.61897611618042,0.0,0.00200064480304718,0.0,-4.61897611618042,0.004704954568296671,0.002284151269122958
1150000,4.358502388000488,0.0,0.0026883138343691826,0.0,-4.358502388000488,0.000435911410022527,0.00278731738217175
1155000,8.454948425292969,0.0,0.026043986901640892,0.0,-8.454948425292969,0.026297390460968018,0.028423847630620003
1160000,21.234512329101562,0.0,0.032156605273485184,0.0,-21.234512329101562,0.015373017638921738,0.032247185707092285
1165000,24.633024215698242,0.0,0.014214856550097466,0.0,-24.633024215698242,0.004333114717155695,0.014505031518638134
1170000,23.24222183227539,0.0,0.004909897688776255,0.0,-23.24222183227539,0.0008546423632651567,0.0053350115194916725
1175000,19.63422393798828,0.0,0.001921242568641901,0.0,-19.63422393798828,0.00014749685942661017,0.002126477425917983
1180000,15.99660873413086,0.0,0.0016895356820896268,0.0,-15.99660873413086,0.0002690460532903671,0.0019075855379924178
1185000,13.077069282531738,0.0,0.0009172014542855322,0.0,-13.077069282531738,3.209280112059787e-05,0.0011119178961962461
1190000,10.730716705322266,0.0,0.0015321640530601144,0.0,-10.730716705322266,0.0003472031094133854,0.0017468814039602876
1195000,8.857552528381348,0.0,0.001213027979247272,0.0,-8.857552528381348,8.908064046408981e-05,0.002302715089172125
1200000,7.250949859619141,0.0,0.001744542270898819,0.0,-7.250949859619141,0.0001325285411439836,0.0020861856173723936
1200000,7.250949859619141,0.0,0.001744542270898819,0.0,-7.250949859619141,0.0001325285411439836,0.0020861856173723936
1205000,6.987185478210449,0.0,0.006468212231993675,0.0,-6.987185478210449,0.0012672400334849954,0.00697697838768363
1210000,8.12171745300293,0.0,0.0030030827037990093,0.0,-8.12171745300293,0.00028589152498170733,0.0031749482732266188
1215000,8.739574432373047,0.0,0.006852783262729645,0.0,-8.739574432373047,0.00022516731405630708,0.006839541718363762
1220000,8.277271270751953,0.0,0.006917193997651339,0.0,-8.277271270751953,0.0005673791747540236,0.00716673769056797
1225000,9.362646102905273,0.0,0.008065106347203255,0.0,-9.362646102905273,0.0009673796594142914,0.008245331235229969
1230000,8.30213737487793,0.0,0.0013034293660894036,0.0,-8.30213737487793,0.0002932116331066936,0.0015796389197930694
1235000,8.073509216308594,0.0,0.005049112718552351,0.0,-8.073509216308594,0.0010737526463344693,0.005260619800537825
1240000,12.67412281036377,0.0,0.012519070878624916,0.0,-12.67412281036377,0.0036479446571320295,0.012778649106621742
1245000,15.466808319091797,0.0,0.009650389663875103,0.0,-15.466808319091797,0.0035410907585173845,0.010273663327097893
1250000,16.316097259521484,0.0,0.0055121248587965965,0.0,-16.316097259521484,0.0028285023290663958,0.005735722370445728
1255000,16.443775177001953,0.0,0.008159778080880642,0.0,-16.443775177001953,0.0029077529907226562,0.008667627349495888
1260000,18.425886154174805,0.0,0.017776671797037125,0.0,-18.425886154174805,0.006686149165034294,0.01762869767844677
1265000,21.450510025024414,0.0,0.01969447359442711,0.0,-21.450510025024414,0.01130097359418869,0.019862033426761627
1270000,22.350351333618164,0.0,0.0043929573148489,0.0,-22.350351333618164,0.0008699570316821337,0.004708500578999519
1275000,20.800806045532227,0.0,0.004663418047130108,0.0,-20.800806045532227,0.0019651486072689295,0.005063368007540703
1280000,19.88420867919922,0.0,0.007437978405505419,0.0,-19.88420867919922,0.0016181048704311252,0.007916155271232128
1285000,17.19964599609375,0.0,0.003074625274166465,0.0,-17.19964599609375,0.0012316443026065826,0.003413171274587512
1290000,33.17313003540039,0.0,0.02376617304980755,0.0,-33.17313003540039,0.014685052447021008,0.02444693073630333
1295000,32.871551513671875,0.0,0.007335319183766842,0.0,-32.871551513671875,0.002836276777088642,0.007462738547474146
1300000,29.263011932373047,0.0,0.011205154471099377,0.0,-29.263011932373047,0.004485941492021084,0.011608949862420559
1300000,29.263011932373047,0.0,0.011205154471099377,0.0,-29.263011932373047,0.004485941492021084,0.011608949862420559
